City,Place,City_Place,Rating,City_desc,Place_desc,latitude,longitude
Kanyakumari,Kanyakumari Beach,Kanyakumari Beach-Kanyakumari,4.140186915887851,"But, this is not a miracle, the miracle lies in the beauty that the water of three seas does not mix, you can clearly distinguish between the turquoise blue, deep blue and sea green waters of the three seas."," Located in the southernmost part of India, Kanyakumari beach with its beautiful hue-changing beaches, the confluence of three water bodies: Bay of Bengal, Indian Ocean, and the Arabian Sea. Miraculously, here you can see that the water of three seas does not mix, you can distinguish between the turquoise blue, deep blue, and sea green waters of the three seas, though the colors keep changing with the season and the day's weather. ",9.47151225,76.32889708553071
Shimoga,Jog Falls,Jog Falls-Shimoga,4.139952153110048,"Packed with several marvels of nature in the form of picturesque landscape, gorgeous waterfalls, mystical temples and lush green surroundings, its raw beauty will leave you absolutely enchanted.",-,14.2241765,74.8090216
Alappuzha,Kathakali,Kathakali-Alappuzha,4.139072847682119,-,-,,
Nainital,Snow View Point,Snow View Point-Nainital,4.138996138996139,"Nainital is a perfect weekend getaway from Delhi and the nearby places., ,  Nainital experiences a pleasant climate throughout the year, making it a popular hill station for families, couples and even solo travellers.", Snow View Point in Nainital is known for its stunning view of the Himalayas and Naina Lake. There is a children's spot here with games and rides. Nainital ropeway operates from Mallital to Snow View Point. ,34.2253208,77.6162144
Lansdowne,St. Mary's Church,St. Mary's Church-Lansdowne,4.13855421686747,-,-,51.59846055,-0.0664376308673463
Darjeeling,Himalayan Mountaineering Institute,Himalayan Mountaineering Institute-Darjeeling,4.138152610441767,"Have a cup of locally brewed chai at the tea estate, or get down amidst the plantations to pluck a few tea leaves yourself; you are free to take your pick!The third highest peak in the world and the highest in India, the Kanchenjunga peak, is visible from here, and you can enjoy a panoramic view of the peak."," The Himalayan Mountaineering Institute, commonly known as HMI Darjelling, was established on November 4, 1954 primarily to encourage mountaineering as an organized sport in India. HMI regularly conducts Adventure, Basic and Advanced levels of mountaineering courses which are very comprehensive courses. These courses are highly subsidised to encourage mountaineering as a sport.  ",27.0583704,88.2539385
Jaipur,Diwan-e-Khas Hall of Private Audience,Diwan-e-Khas Hall of Private Audience-Jaipur,4.138075313807532,"With the old city surrounded by walls and gates decorated with drawings on the backdrop of a beautiful pink hue, Jaipur, the pink city, successfully retains its old-world charm.",-,,
New Delhi,Delhi Airport Metro Express,Delhi Airport Metro Express-New Delhi,4.137372013651877,-,-,,
Alappuzha,Alappuzha Lighthouse,Alappuzha Lighthouse-Alappuzha,4.13671875,-,-,9.4939017,76.3210141
Fatehpur Sikri,Lotus Throne,Lotus Throne-Fatehpur Sikri,4.136363636363637,-,-,,
Calangute,Casino Palms,Casino Palms-Calangute,4.136094674556213,-,-,15.5610712,73.7527943
Coimbatore,Vellingiri Hill Temple,Vellingiri Hill Temple-Coimbatore,4.135922330097087,"From ancient temples to classy new buildings, from breathtaking mountains to jaw-dropping waterfalls, from mouth-watering cuisine to pleasant weather all year round, Coimbatore has everything you could possibly need to make for a perfect holiday experience.", Velliangiri Hill Temple is situated some 40 km away from the city Of Coimbatore. The temple has essentially been dedicated to Lord Siva and sits on the Velliangiri Hill which has an imperial altitude of 6000 feet. The Velliangiri hill temple is contemplated to be the most conspicuous worship abode in and around Coimbatore and an immense number of tourist groups visit this hill temple to offer their prayers. ,,
Ooty,Ooty Lake,Ooty Lake-Ooty,4.135609756097561,"Once regarded as the summer headquarters of the East India Company, the Queen of the hills is a picturesque getaway., , "" Dotted with tea gardens, serene waterfalls, winding country lanes, and charming colonial architecture, Ooty is the perfect respite everyone."," Ooty Lake lies at a distance of approximately 2 km from Ooty city in the green hills of the Nilgiris district. The stunning lake is spread over an area of 65 acres, and its foundation was laid down by John Sullivan who was the collector of Coimbatore in 1824.  ",11.40341705,76.69167888165407
Rameswaram,Annai Indira Gandhi Road Bridge,Annai Indira Gandhi Road Bridge-Rameswaram,4.134868421052632,-,-,9.2825125,79.2040241
Alappuzha,Alleppey Backwaters,Alleppey Backwaters-Alappuzha,4.134577603143418,-,-,,
Ooty,Avalanche Lake,Avalanche Lake-Ooty,4.134328358208955,"Once regarded as the summer headquarters of the East India Company, the Queen of the hills is a picturesque getaway., , "" Dotted with tea gardens, serene waterfalls, winding country lanes, and charming colonial architecture, Ooty is the perfect respite everyone."," The Avalanche Lake in the Nilgiris District of Tamil Nadu is a famous tourist spot. Especially renowned among nature enthusiasts and photographers, the lake is set amidst a captivating landscape which is filled with lovely flowers. The waterfalls that fall down the nearby mountains further add to the beauty of the place.  ",,
Mormugao,Naval Aviation Museum,Naval Aviation Museum-Mormugao,4.134078212290503,-,-,15.37460025,73.83868301313129
Pondicherry,Serenity Beach,Serenity Beach-Pondicherry,4.133986928104576,"So head on down to this dream town of the Indian Coast and chug a few beers (at the Union Territory prices; bid adieu to state taxes) or just read a book in one of the quaint cafes.Come explore the boulevards and rues (the French word for streets) of Pondicherry that will ultimately take you down to the gorgeous seaside promenade, and witness the Bay of Bengal playfully splashing the shores of the famous Rock beach."," Located at a distance of 10 kms, on the outskirts on Puducherry in Kottakuppam, Serenity Beach gets its name from the Spa-Resort-Inn located at the spot with the same name. Originally, the beach was called Thanthirayan Kuppam Beach or plain Kottakuppam Beach.  ",11.9705187,79.84455616968711
Shimoga,"Tiger and Lion Safari, Shimoga","Tiger and Lion Safari, Shimoga-Shimoga",4.133603238866397,"Packed with several marvels of nature in the form of picturesque landscape, gorgeous waterfalls, mystical temples and lush green surroundings, its raw beauty will leave you absolutely enchanted.",-,13.96981265,75.48847437659771
Silvassa,Deer Park,Deer Park-Silvassa,4.133333333333334,-,-,,
Pattadakal,Group of Monuments in Pattadakal,Group of Monuments in Pattadakal-Pattadakal,4.132947976878612,-,-,,
Hyderabad,Hussain Sagar Lake,Hussain Sagar Lake-Hyderabad,4.132616487455197,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting."," Hussain Sagar Lake is one of a largest man-made lake situated in Hyderabad. Renowned for its monolith of Lord Buddha placed right at the center of the lake, the place is famously known as a Tank Bund, a popular spot of tourist attraction.  ",17.42291125,78.47542103126167
Manali,Pandoh Dam,Pandoh Dam-Manali,4.132352941176471,", , "" With the Covid-19 pandemic going on, Manali has evolved to be a place loved by young people looking for longer stays for workation.",-,31.67170585,77.06622280829083
Somvarpet,Mallalli Falls,Mallalli Falls-Somvarpet,4.132075471698113,-,-,12.6812226,75.7236637
Ramnagar,Jim Corbett National Park,Jim Corbett National Park-Ramnagar,4.131868131868132,-,-,,
New Delhi,Purana Qila,Purana Qila-New Delhi,4.131696428571429,-,-,28.6093434,77.2436159
Mathura,Dwarkadhish Temple,Dwarkadhish Temple-Mathura,4.131428571428572,"There is a lot of history to Mathura that you can experience only by exploring the old-fashioned architecture, the crumbling ruins of old houses, and the genial amiability of the locals who are always willing to show you around.It is not possible to think of a city as old as Mathura and imagine it not having a delicious history of street food!"," The Dwarkadhish Temple, touted as one of the holiest temples in Mathura, is famous all over the country for its elaborate architecture and paintings. Built in 1814, the temple is relatively new but is highly revered. The temple is dedicated to Lord Dwarkadheesh, a form of Lord Krishna known as Dwarkanath, depicted in a black marble idol. ",22.2376426,68.96762116604799
Bhuj,Dattatreya Temple at Kalo Dungar,Dattatreya Temple at Kalo Dungar-Bhuj,4.131386861313868,-,-,,
Chikmagalur,Mullayanagiri,Mullayanagiri-Chikmagalur,4.130921052631579,-,-,13.3909217,75.7214034
Nagpur,Nagpur Ramtek Temple,Nagpur Ramtek Temple-Nagpur,4.130890052356021,-,-,21.4997285,79.4739604
Chittaurgarh,Vijay Stambha,Vijay Stambha-Chittaurgarh,4.130597014925373,-,-,,
Auroville,Matrimandir,Matrimandir-Auroville,4.130563798219584,-,-,12.0070259,79.81063398761876
Valparai,Sholayar Dam,Sholayar Dam-Valparai,4.130434782608695,-,-,10.2985576,76.8803174
Rameswaram,Pamban bridge,Pamban bridge-Rameswaram,4.130019120458891,-,-,9.2830377,79.2052891
Tawang,Madhuri Lake,Madhuri Lake-Tawang,4.129729729729729,-,-,27.7219786,91.82500873643124
Kumbakonam,Sarangapani Temple,Sarangapani Temple-Kumbakonam,4.129251700680272,-,-,10.9589946,79.37399983548202
Udaipur,Sajjangarh Wildlife Sanctuary,Sajjangarh Wildlife Sanctuary-Udaipur,4.129032258064516,"Visit its larger than life havelis and monuments, stroll through the bustling street markets, ride through one of the seven lakes of the city or relax in one of the extraordinary hotels, and you will discover the charm of Udaipur.",-,24.6128681,73.63039386387466
Pune,Saras Baug,Saras Baug-Pune,4.129032258064516,"Pune is a city that perfectly blends modernity with tradition sprinkled with colonial-era charm, and it deserves the title of being the cultural capital of Maharashtra., ,  Behind the modern commercialized façade of Pune lies the roots of ancient Poona, which gave birth to the Maratha Empire and had a very crucial role to play in the history of India’s independence."," Saras Baug is considered to be one of the most pretty parks in the city of Pune. The charming garden was build atop the ground of a dried up lake. Boasting of blooming flowers and lush greenery all around, the park also has a tiny pond full of lotus flowers. ",19.044266800000003,72.914934157498
Gurugram (Gurgaon),MGF Metropolitan Mall,MGF Metropolitan Mall-Gurugram (Gurgaon),4.128834355828221,-,-,28.4811137,77.08020947855329
Ponda,Sahakari Spice Farm,Sahakari Spice Farm-Ponda,4.128571428571429,-,-,,
Shillong,Lady Hydari Park,Lady Hydari Park-Shillong,4.128571428571429,-,-,25.5656317,91.88173687366027
Palampur,Saurabh Van Vihar,Saurabh Van Vihar-Palampur,4.128205128205129,-,-,32.12878175,76.53241013096985
Amritsar,Durgiana Temple,Durgiana Temple-Amritsar,4.12814371257485,Amritsar today is a thriving city with active trade and tourism industries.A day in this peaceful city starts with the spiritual prayers from Gurudwaras.," Durgiana Temple, also known as Lakshmi Narayan Temple, Durga Tirath, Silver Temple and Sitla Mandir, is a Hindu temple bearing a stark resemblance to the Golden Temple.  ",,
Yercaud,Big Lake,Big Lake-Yercaud,4.1279863481228665,-,-,,
Sonamarg,Thajiwas Glacier,Thajiwas Glacier-Sonamarg,4.127962085308057,-,-,34.2912067,75.2699524
Lucknow,Rumi Darwaza,Rumi Darwaza-Lucknow,4.127450980392157,"Most of Old Lucknow is well-known for its bustling vibrant streets, authentic, mouth-watering kebab and biriyani outlets, lakhnavi chikan market, and the wholesale jewellery stores.New Lucknow, on the other hand, hosts people of varied cultures and is structurally planned with wide roads, shopping malls and parks built to serve diverse entertainment purposes."," The Rumi Darwaza was built in 1784-86 and is a 60 feet high entrance, with no visible supporting fittings. It is also known as the Turkish Gate and displays Awadhi architectural style. ",,
