city,hotel_star_rating,latitude,longitude,property_address,property_name,rating,price
Hyderabad,1 star,17.4335,78.4887,"61/A,MG Road,Suryodaya complex, 3rd Floor, opp to PNB , Ranigunj, MG Road",Shree Balaji Guest House,1,1523
Haridwar,1 star,0,0,"Niranjani Akhara Rd, Haridwar H O ,",Inder Kuteedr Guest House,1,1581
Haridwar,1 star,0,0,"Himalayan Depot , Sharvnath Nagar , , Sharvnath Nagar",Bhasin lodge,1,2075
Hyderabad,1 star,17.399803,78.462997,"11-5-388 to 392 Red Hills , Lakdi Ka pul",Rainbow International,1,1005
Hissar,1 star,29.1409,75.7339,"Near CMC Hospital Delhi Road ,",Crown Hotel,1,1130
Hyderabad,2 star,17.495437,78.400286,"ADJACENT TO KALAMANDIR, BEHIND K.P.H.B.BUS STOP,KUKATPALLY,HYDERABAD , Kukatpally Main Road",One Place Hotel,2,1753
Hyderabad,1 star,17.36787,78.539989,"H.No. 12-9-5, Beside Baker's Q, Laxmi Nagar, , Kothapet X Road",Hotel Nakshatra Inn,1,2059
Gulmarg,1 star,34.056568,74.401934,"TANGMARG , 13km from GULMARG",Hotel Pine View TANGMARG(13km from GULMARG),1,1804
Himmatnagar,1 star,0,0,"NEAR KANKROL, SHAMLAJI HIGHWAY , N H -8 HIMATNAGAR",HOTEL MIRROR CUBE,1,1644
Haridwar,2 star,29.945276,78.156815,"Shiv Murti , Near railway station Jassa Ram Road , Behind Gujrat Bhavan",Hotel Queen,2,2074
Guwahati,3 star,26.150212,91.785213,"523,G S Road,Ganeshpuri , Ganeshguri",Hotel Ambarish,3,1212
Guruvayoor,1 star,10.596857,76.038293,"Sathya Inn West Nada, Opp Transport Bus Stand, Near The Temple , Opp Transport Bus Stand, Near The Temple",Sathya Inn,1,2172
Hissar,1 star,29.158657,75.724681,"Red Square Market ,",Hotel Minerva,1,1753
Hyderabad,5 star,17.4098,78.4486,"Banjara Hills , Banjara Hills",Taj Banjara,5,3511
Himmatnagar,1 star,23.491477,72.903202,"Chiloda - Himatnagar National Highway - 8, , Himatnagar",Hotel Shagun,1,1870
Gulmarg,1 star,34.062508,74.388815,"Gulmarg ,",Hotel Poshwan,1,1800
Hosur,2 star,12.736441,77.826767,"No.83, Bye Pass Road,Opp. Bus Stand , Bye Pass Road",Hotel Yasodha Towers,2,1655
Hazaribagh,1 star,23.996563,85.364929,"Beside State Bank Main Branch,NH-33,Ranchi Patna Road, Hazaribagh 825301, India ,",Canary Inn,1,2267
Haridwar,1 star,0,0,"bhuptwala , Haridwar",Mari gold shree jee Inn,1,1637
Hassan,3 star,13.003094,76.107677,"B.M. Road , B.M. Road",Hotel Southern Star,3,1974
Haridwar,1 star,29.95641,78.169861,"Haridwar H O, Nr Har Ki Pauri, Haridwar ,",Hotel purohit lodge,1,1400
Hyderabad,3 star,17.453234,78.365327,"No 2-91/14/8, White Fields , Kondapur, Hitech City",Treebo Tara Residency,3,1803
Guwahati,3 star,26.147303,91.814591,"IHM Campus,VIP Road, Upper Hengrabari, Borbari , IHM Campus, VIP Road",Ginger Hotel - Guwahati,3,1787
Guruvayoor,1 star,10.598503,76.039921,"Perumbilavil Road , North Nada",Krishna Gardens,1,1472
Hyderabad,3 star,17.251159,78.437735,"BrindavanGarden, KishanGuda, Bangalore highway. , Shamshabad",Oyster Airport Hotel,3,2029
Hyderabad,3 star,17.3065,78.3056,"Bakaram Jagir, yennikepally , before chilkur x roads",Dream Valley Resorts,3,1078
Guwahati,3 star,26.1151,91.7145,"Opposite of Dy365, Near ISBT, Garchuk , Katabari",Hotel Parshuram,3,1205
Hampi,1 star,0,0,"343, 4th ward, opp SBI Bank , Hospet",ZiP Rooms Even Suites Hampi,1,1103
Haldwani,3 star,29.21771,79.513392,"Canal road , Haldwani ,",Gen X Haldwani,3,1389
Guntur,1 star,17.4322024,78.4581323,"Near RTC Bus Stand, old Club Road , GUNTUR",Nandhini Lodge,1,2286
Haridwar,1 star,29.946225,78.159217,"Railway road , Haridwar ,",Hotel himgange,1,1870
Hyderabad,1 star,17.3633,78.5576,"CSRComplex,No2-4- 70/26/1/1 , AlkapuriXRoads,Nagole",Hotel Swagath Grand - Nagole,1,1077
Hyderabad,2 star,17.420331,78.443479,"8-2-438/2 Road No 4, Banjara Hills , Banjara Hills",Guestinn Suites Castle,2,1921
Hyderabad,3 star,17.446572,78.362113,"SKYLA Serviced Apartments, #15, Jayabheri Enclaive Phase II, Gachibowli, Hyderabad (Near Radisson H , Gachibowli",Skyla Serviced Aparments Gachibowli,3,1600
Guntur,1 star,80.162362,16.092438,"NRT Center, Opp Petrol Pump, Chilakaluripet , Chilakaluripet",AT International Lodge,1,1285
Hissar,1 star,29.135082,75.738314,"SCO- 39, 1st Floor, Shopping Complex, Sector -13, Tosham Road, HISAR ,",Hotel Thind,1,1351
Hyderabad,4 star,17.1514,78.2934,"34th Mile Stone, Banglore Highway, Thimmapur, Shamsabad, MahaboobNagar , Shamshabad, Mahaboob Nagar",Papyrus Port Resort,4,3725
Haridwar,2 star,29.945704,78.164246,"Upper Road , 10 min from Har Ki Pauri,Upper Road",Hotel Mansarover International,2,2077
Haridwar,1 star,29.9278,78.0639,"Shivalik Nagar, , Haridwar ,",Hotel Imperial blue,1,1440
Guruvayoor,4 star,10.522434,76.212957,"Kuruppam Road , Kuruppam Road",Hotel Pooram International,4,2834
Gwalior,1 star,26.195253,78.151206,"near Roxy pul , near Roxy pul",Hotel Shubham Continental,1,1313
Hissar,1 star,29.13195,75.745502,"Jagtara Complex, Near Manglam Lab, Jindal Hospital road, Hisar ,",Hotel Moon,1,1722
Hyderabad,3 star,0,0,"202, Plot No 38, Road No 5, , Jubilee Hills",Diva Service Apartments,3,1875
Haridwar,2 star,23.033169,72.557597,"NH 58, Opposite Patanjali Yogpeeth , Delhi Haridwar Highway Bahadrabad",Dev Hotel and Restaurant,2,1602
Gwalior,1 star,26.215473,78.176453,"N-7 Gandhi Nagar , Near Platform 4 Railway Station",Gulmohar Guest House,1,1756
Hissar,3 star,29.138049,75.738975,"Sobhagya Complex , Near Dabra Chowk",Hotel Sunstar,3,1500
Haridwar,1 star,29.937175,78.140801,"Opposite Jamna Palace , Opposite Jamna Palace",Hotel Kanhaiya,1,1528
Hyderabad,1 star,0,0,"Subhashree estate flat no 304, old airport near icici bank axis bank begumpet ,",Sunshine Hospitality Services begumpet,1,1451
Hubli,4 star,15.348318,75.11294,"110 Dollors Colony, Airport Road , Airport Road",Hotel Denissons,4,4203
Hyderabad,4 star,17.437041,78.398451,"Road No 37, Jubilee Hills , Madhapur,High Tech City",Daspalla Hotel,4,4183
Hyderabad,2 star,17.423585,78.41077,"1355-G-8, Road Number 45, Jubilee Hills , Jubilee Hills",The Nest,2,1987
Hyderabad,2 star,17.441573,78.38478,"Above Reliance Fresh, , Image Hospital Road,",Hotel siri inn,2,1277
Gwalior,1 star,0,0,"House No-1 Kesharbagh Colony, Mela Road, Gwalior HO, Near Railway Station, Gwalior - 474001 ,",Shri Uttam Palace,1,1655
Hanumangarh,1 star,0,0,"Jaipur Road, Rawatsar, , Hanumangarh Near Sbbj Bank",Yuvraj Hotel,1,1011
Hyderabad,3 star,0,0,"8-2-675/k, Maithri Villa, Road No 13, Banjara Hill , Hyderabad",Skyla Services Road 13,3,1105
Haridwar,1 star,29.963279,78.172753,"Gayatri vihar, Opp. Shanti Kunj Gate No. 5 , Bhupatwala, Rishikesh Road,",Hotel Great Ganga,1,2144
Hyderabad,3 star,17.440222,78.3985,"Near Hi-tech City , Madhapur",Best Western Jubilee Ridge,3,1091
Haridwar,2 star,29.94349562,78.06767601,"Inderlok Colony, Rawali Mehdood auto stand,shivalik nagar, Haridwar, Uttarakhand 249403 , SIDCUL HARIDWAR",Hotel Gangotri,2,1485
Hissar,1 star,29.1599,75.7207,"House no 7,Aggarsain Market , Hissar Ho, Hissar",Hotel Plazza,1,1172
Havelock,1 star,12.007127,92.976662,"GOVIND NAGAR BEACH NO2, ,",APARUPA SANDS MARINA,1,1715
Hoshiarpur,1 star,31.537633,75.905003,"12 Khanpuri gate, Hoshiarpur ,",Hotel Shiraz Regency,1,1549
Hyderabad,5 star,17.44196129,78.34433178,"Hill Ridge Springs, 25 Kancha Gachibowli, ISB Road , Gachibowli, Hitech City",Ellaa Hotels,5,3867
Guwahati,1 star,26.191768,91.778441,"PRABHAKAR, House No2, Bye-Lane No2, KP Barua Road, Krishnanagar, Chandmari, Guwahati ,",Prabhakar Guest House,1,1312
HarkiDun,1 star,0,0,"Sankari Range Har ki Doon ,",Camp Har ki Dun,1,1910
Guruvayoor,3 star,10.592436,76.044476,"East Nada, Guruvayoor ,",Sopanam Heritage,3,2120
Hyderabad,1 star,17.405294,78.464074,"Lakdikapool , Lakdikapool",Hotel Dwaraka Paradise,1,2257
Hyderabad,3 star,17.25969,78.383066,"Sama Enclave, Plot No 29,30 Main Road, Shamshabad, ,",RAINBOW INTERNATIONAL Shamshabad,3,2195
Mysore,2,12.308829,76.657616,"Sri Harsha road, Nearby from Bus Station Mysore",Maurya Residency,2,1016
Vellore,1,12.907793,79.132029,"11/8, Officers Line Anna Salai",Hotel Darling Residency,1,1957
Tirupati,3,13.624464,79.431012,209 T P Area Opp Bus Stand,Mayura Hotel,3,1113
Tirupati,3,13.62944,79.419456,"34 - 38, G Car Street Near Railway Station Tirupati Railway Station",Bhimas Deluxe Hotel,3,1929
Chennai,4,13.045262,80.261687,"146, Dr Radhakrishna Road City Center, 1 Km to U S Consulate",Savera,4,2867
Chennai,4,13.011195,80.22465,"Chennai 72, Sardar Patel Road, Guindy Guindy, Airport Zone","Lemon Tree Hotel, Chennai",4,3792
Chennai,5,13.035821,80.246128,"636,Anna Salai, Teynampet Teynampet","The Raintree, Anna Salai",5,2026
Chennai,4,13.071186,80.204473,"1131, Inner Ring Road Koyambedu",Hotel JP Chennai-CMBT,4,3671
Mysore,2,12.320855,76.647447,"Opp Old RMC Circle,Sayyaji Rao Road, Railway Station Zone Mysore",Hotel Suhashini Palace,2,1747
Chennai,2,13.054245,80.253222,"51/22, Model School Road, Thousand Lights Thousand Lights East",Hotel Crystal Residency,2,1439
Mysore,2,12.295129,76.65443,"No.770/5 F-25, Ramanuja Road, adjacent JSS Hospital Mysore",The Viceroy Comforts-A Leisure Hotel,2,1206
Mysore,3,12.361985,76.626533,"46, KRS Road, Metagalli, Opposite GSSS Engineering College, Mysuru, Karnataka 570016 Metagalli",Hotel Mayflower,3,1567
Tirupati,1,13.630681,79.424947,"13/6/759A, P.K.LAYOUT, TIRUPATI PK Layout",Jayasyam Inn,1,1231
Yercaud,2,11.771,78.2123,"Near 5 Roads, Retreat Road Killiyur Falls Road",Wellington Hill Resort,2,1953
Yercaud,1,11.771394,78.21767,"Clifton Gardens Rahms Road, Near 5 Roads Lady's Seat Road",Clifton resort,1,1898
Tirupati,3,13.627527,79.429031,"Near Railway Flyover,Next to Reliance Mart, Renigunta Road Renigunta Rd",Minerva Grand,3,2106
Mysore,5,12.363052,76.606412,"345/A, HEBBAL INDUSTRIAL AREA, Hebbal","Country Inn And Suites By Carlson, Mysore",5,3651
Tirupati,1,13.630709,79.423646,"13-6-752, Pedda Kapu Lay-Out, Jaya syam Road PK Layout",Hotel Brundavan Residency,1,2277
Chennai,5,13.007566,80.208075,"19 G S T Road,Guindy,Chennai Guindy / Airport Zone / Chennai Trade Centre",Hablis Chennai,5,4279
Mysore,3,12.331964,76.651688,"8, Dr.Nelson Mandela Raod, Bannimantap A Layout Dr. Nelson Mandela Road",National Residency,3,1914
Tirupati,3,13.626294,79.416374,"Near Tirupati Railway Station, RC Road, Near Palani Theatre Tirupati Railway Station",Hotel Harsha Residency,3,1514
Mahabalipuram,1,12.619489,80.19592,"8, Othavadai Street, Mamallapuram Mahabalipuram",Hotel Ramakrishna,1,1324
Tirupati,3,13.643211,79.427295,"Leela Mahal Center, Tirumala Bypass Road Tirumala Bypass Road","Keys Hotel Vihas, Tirupati",3,1469
Mysore,2,12.3246,76.6133,"800 and 801, 10th Cross, Vijayanagar Ist Stage Hunsur Main Road",Rajmahal Inn,2,2071
Kodaikanal,1,10.241739,77.494923,Fern hill road(Opp Hotel Tamilnadu) Opp Hotel Tamilnadu,Town Country Guest House,1,1654
Chennai,2,13.054051,80.234055,No 168 Kodambakkam high road Mahalingapuram Chennai,Hotel Pratap Plaza,2,1534
Tirupati,1,13.632,79.4255,"Plot No 895, Behind Apsrtc Bus Stand, Tirupati HO, Tirupati  517501",Hotel Sandeep,1,1633
Tirupati,1,13.6318,79.4259,"Plot No 899, Behind Apsrtc Bus Stand, Tirupati HO, Tirupati  517501 P K Layout",Sandeep Residency,1,1181
Kodaikanal,1,10.244103,77.498739,"6/328-2c, Laws ghat road, kodaikanal",Royal hotels,1,2237
Mysore,3,12.3422,76.6544,15thMysore bangaore road Bannimantap,The Dawn,3,1717
Kodaikanal,1,0,0,"Mangalamkombu Village, Thandikudi, Kodaikanal Taluk, Dindigul District",Tranquil Nest,1,1490
Mysore,1,12.331735,76.649812,No1 Nelson Mandela Road Opp KSRTC Bus Depot Bannimantap,Hotel Athithi,1,1004
Mysore,5,12.2979,76.6652,1 MG road MG Road  Mysore,Radisson Blu Plaza Hotel Mysore,5,2744
Mahabalipuram,3,12.323651,80.02819,ECR -Odiyur Near Mudaliyarkuppam - 30 Mins from Mahabalipuram Mahabalipuram,The Ayur Resort,3,2156
Kurnool,3,15.828303,78.036126,"40/ 304, Bhagya Nagar Riverview Colony",The Mourya Inn,3,1236
Kodaikanal,3,10.2565,77.4853,"Pachamarathu Vodai, Shanmugapuram, Naidupuram, Kodaikanal, Dindugal District,  Kodaikanal - 624 101 Naidupuram Kodaikanal",Jem Valley,3,1222
Tirupati,3,13.6523,79.4217,"29,18th Ward,Ramachandra Nagar Near Kapila Teertham,",Pai Viceroy,3,1964
Mysore,3,12.2973,76.6564,"62/B, M G Road MG Road  Mysore",Sepoy Grande Hotel,3,1458
Kurnool,3,15.8343,78.0411,"40/839, SBI Circle N R Peta",DVR Mansion,3,1716
Chennai,1,12.987216,80.188345,"3, VEERAMAMUNIVAR STREET, Chennai Airport Road",Just Guest House,1,1342
Chandigarh,2,30.738577,76.785295,"S.C.O 202-203-204, Sector - 17 C Sector 17C Chandigarh",City Heart Premium,2,1313
Chandigarh,4,30.740063,76.776391,Sector 17 E Sector 17 Chandigarh,Hotel Shivalikview,4,2949
Manali,1,32.253301,77.179836,Club House Road Club House Road,Hotel Satkar Residency,1,1547
Mussoorie,3,30.453235,78.082298,"Kalsia Estate,opp Picture Palace, Kulri Kulri, The Mall",The Pearl-A Royal Residency,3,1926
Ranikhet,3,29.68252,79.5004,Ranikhet Majkhali,Woodsvilla Residency,3,1945
Dalhousie,2,32.538552,75.966752,Bus Stand Bus Stand,Hotel Kumar's,2,1183
Dalhousie,2,32.535931,75.983798,"Panjpula Road, Gandhi Chowk Gandhi Chowk",Hotel President,2,2074
Nainital,3,29.423949,79.427327,"Village Pangot, Nainital Nainital - 263139, Uttaranchal, India. Pangot","Ashokas Naini Chalet, Pangot",3,1804
Chandigarh,3,30.717576,76.753312,"SCO 121-22-23-24, Sector 43-B, Chandigarh Sector 43-B",Hotel KLG,3,2180
Manali,4,32.1292162,77.1675899,"Jhonger, Village Sarsai Naggar - Manali Road",Heritage Village Resort and Spa,4,2207
Chandigarh,3,30.738986,76.783217,SCO 96-97 Sector 17 C Chandigarh Sector 17C Chandigarh,Hotel  City Plaza 17,3,1029
Chandigarh,5,30.745347,76.785241,Block No 9 Sector 17-A Sector 17-A,Taj Chandigarh,5,3888
Manali,3,32.254234,77.18094,Near Club House Club House Road,Hotel Dream Land - River side,3,1166
Chandigarh,3,30.699843,76.79085,Plot No25/2 Industrail  Area Phase - II Industrial Area Phase II,The Pearl,3,2189
Amritsar,2,31.635099,74.871922,"5,Queens Road, Hotels Lane, Behind OBC Civil line Amritsar",Hotel Namaskar,2,1013
Chandigarh,3,30.708006,76.803401,Plot No.147-148 Industrial Area Phase - 1,Hometel Chandigarh,3,1031
Chandigarh,3,30.661186,76.831142,"Chandigarh-Zirakpur-Kalka Highway, Zirakpur 10 minutes drive from Airport and 15 minutes from Railway station, Zirakpur",Hotel Shagun,3,1762
Chandigarh,4,30.7058,76.8031,"Plot No. (3 MW), Industrial Area, Phase- I Plot No. (3 MW), Industrial Area, Phase- I","Lemon Tree Hotel, Chandigarh",4,4354
Manali,1,32.240967,77.188877,"The Mall, Mall Road",Hotel New Shivalik,1,2050
Manali,2,32.239633,77.188715,"Kanyal Road, Rangri",Royal Kalinga Cottages,2,1372
Manali,2,32.244913,77.191947,Aleo Loghut Road,Chandramukhi Cottages,2,1355
Mussoorie,2,30.455669,78.078346,"Hotel Hamers International, The Mall Road Mussorie Road",Hotel Hamers International,2,1991
Chandigarh,5,30.744471,76.783707,"Block Number 10, Sector 17 Sector 17 Chandigarh",James Hotel (Formerly Park Plaza Chandigarh),5,2449
Chandigarh,4,30.7006,76.7884,"Plot No. 51, Industrial Area Phase 2, Adjacent New Passport Office, TRIBUNE CHOWNK. Industrial Area Phase 2",KLG starlite,4,3047
Amritsar,2,31.664654,74.918132,"Opposite Escort Fortis Hospital, Verka Majitha Bye Pass Road, Greenland Verka-Majitha By Pass",Hotel Dhingra Residency,2,1067
Chandigarh,4,30.699309,76.790366,"Plot 178 Airport Road, Phase 2, Industrial Area Airport Road",Hotel Orbit Chandigarh,4,3571
Chandigarh,3,30.6606,76.822,"Paras Down Town Square Zirakpur, 10 minutes drive from Airport and 15 minutes from Railway Station",The Golden Plaza Hotel,3,1726
Manali,3,32.2434,77.1891,"Kalath Near green tax barrier 4 km before manali, Distt - Kullu NH 21",The Royal Grand,3,1098
Mussoorie,2,30.4602891,78.0658864,"Hotel Mayur, Library, The Mall, Library Chowk",Hotel Mayur,2,1655
Nainital,4,29.337793,79.542911,"Sattal Road, Bhimtal Sattal",The Royal Court,4,3310
Chandigarh,3,30.664976,76.84672,"SCO : 4,5,6, Dhakoli, Shimla Road, Zirakpur Zirakpur",Hotel Mandarin-Formerly UNA Smart Mandarin,3,1042
Chandigarh,4,30.702545,76.791083,"29/7,  Industrial and Business Park,  Phase 2 Industrial Area Phase 2",Turquoise Chandigarh,4,2565
Manali,4,32.1378811,77.17327189,"Left bank, Naggar - Manali road, Sarsai Naggar Road, Left Bank",The Countryside Cottage Resorts - Bharhka,4,3004
Manali,3,77.182568,32.250097,"Hadimba Road, Near Sagar Resort Hadimba Road",Hotel Paradise,3,1462
Amritsar,3,31.635098,74.871925,"3, Queens road, Hotels lane, behind OBC civil lines, Amritsar Amritsar",Namaskar Residency,3,1862
Chandigarh,1,30.708031,76.837112,"SCO 908, Manimajra, Near Housing Board, Chandigarh Manimajra",Akash Continental Hotel,1,2294
Ranikhet,3,29.679207,79.513266,"Malli  Riyuni, Majkhali Majkhali",Rhodo ReTreat and ReSorts,3,1309
Ranikhet,1,29.643539,79.436997,"Sadar bazaar , ranikhet",Ranikhet Grand,1,1114
Rishikesh,1,30.130334,78.324133,"Tapovan, Badrinath Road, Rishikesh",Hotel Shiv Ganga,1,1732
Manali,3,32.151616,77.175448,"VPO Haripur, Manali , Distt Kullu",Venus Villa Cottage,3,1295
Dalhousie,3,32.539398,75.971132,"Church Ballon Rd, Bus Stand To Gpo Rd, Dalhousie Cantt Church Ballon Rd, Bus Stand To Gpo Rd, Dalhousie Cantt",The Guncha Siddhartha Hotel,3,1004
Amritsar,3,31.636065,74.882014,"hukamsingh road , amritsar opposite old children ward Amritsar",Hotel Ricky International,3,1945
Manali,3,32.223605,77.185897,"Kanyal Road, Simsa Simsa",Hotel Victory Resorts,3,1989
Amritsar,3,31.630048,74.875149,"Chowk Regent Cinema,  Amritsar Hall Bazaar",Hotel Roopa International,3,2280
Manali,3,32.111,77.1634,"Kanyal Road, Rangri, Kullu, Manali Rangri",Himalayan Stay Manali,3,1864
Chandigarh,4,30.661617,76.836265,NH-22 Kalka Shimla Highway Chandigarh Airport,Hotel Clarion Inn Sevilla Chandigarh,4,3731
Amritsar,2,31.629713,74.886372,"Opp. Sangam Cinema, Near Bus Stand, Amritsar Central Amritsar",Hotel DS Regency,2,1611
Mussoorie,4,30.4698,78.033,"Kulri, Picture Palace Mussoorie",Brentwood,4,3156
Shimla,5,31.11155,77.176981,"Goodwood Estate, Lower Bharari Shankli",Radisson Jass Hotel,5,2446
New Delhi And NCR,4,28.285446,76.932286,"Pachgaon - Mohammadpur Road, Near Manesar Panchgaon",Best Western Resort Country Club,4,3389
Nainital,4,29.384498,79.455694,"Ayarpatta Slopes, Mallital, Nainital Mallital",The Naini Retreat,4,2023
Shimla,4,31.160441,77.20392,"15 Kms away from Shimla, Village Sadhora Mashobra, Naldehra Road, Baldean Naldehra Road","Marigold Sarovar Portico, Mashobra",4,2600
Jaipur,3,26.925277,75.801264,"D-194/B, Jagdish Marg, Behind Sindhi Camp Bus Station, Bani Park",Laxmi Palace - A Heritage Home,3,2197
Mussoorie,1,30.454626,78.080022,"Binog Mountain Quail Wildlife Sanctuary, Off Kempty Fall Road, Candy Village Kempty Fall",Hotel Brentwood's Sanctuary,1,1564
Kasauli,3,30.895394,76.992804,"Main Dharampur Kasauli Road,PO Sanawar Distt,Solan Kasauli. Sanawar",Winnies Holiday Resort,3,2103
Bhiwadi,3,28.207405,76.824032,Ashiana Village,The Treehouse Hotel And Club,3,1361
New Delhi And NCR,4,28.467649,77.065262,"43-47, Sector 29, City Center Sector - 29, Gurgaon",Optus Sarovar Premiere,4,3116
Mussoorie,3,30.451848,78.084833,"Picture Palace Road, Picture Palace Road",Karma Vilas Resort,3,1410
New Delhi And NCR,4,28.415944,77.041785,"Main Sohna Road, Sector 49, Gurgaon",Fortune Select Excalibur,4,3714
Mussoorie,4,30.461038,78.051283,"The Vermont Estate, Near Company Garden, Hathi Paon Road, Mussoorie Company Bagh",The Amber Vermont Estate,4,2253
Haridwar,2,29.950669,78.160407,"HOTEL SUN CITY HARIDWAR, NEAR CENTRAL BANK OF INDIA, NEAR LAL TAROW PULL RAILWAY ROAD, HARIDWAR, UTT Walking Distance from Railway Station",Hotel Sun City,2,1840
Bhatinda,2,30.223209,74.956078,2090  A The Mall Bhathinda,Hotel Sun Citi,2,1582
Gangtok,1,27.317067,88.601659,C-33 Tadong Dara Goan,Hotel Tashi Tagey,1,1298
Gandhidham,4,23.0918,70.0877,"Survey no.110, N.H.41, Anjar-Galpadar Road, Meghpar Borichi, Gandhidham-370 201 Meghpar Borichi, Anjar",Holiday Village Resort & Spa,4,3617
Hanumangarh,2,29.60706973,74.2934179,"Near Bus Stand, Hanumangarh Junction H O, Hanumangarh.",Hotel Samrat,2,1638
Haridwar,4,29.900845,77.988658,"Opp Patanjali, NH -58, 12th Milestone, Badehri, Rajputna Rajputna",Ambrosia Sarovar Portico,4,3088
Dehradun,2,30.313701,78.045979,1/ B Haridwar Road Near Prince Chowk,Hotel Doon Regency,2,1825
Haridwar,3,29.9443,78.1582,"Niranjani Akhara Road, Near Haridwar - 249401, Uttaranchal, India.",Hotel Ganga Exotica,3,1982
Belur,2,13.089931,75.857412,"karadugodu Village, Near Biccaud, karadugodu Village, Belur",The Green Pastures,2,1786
Chikmagalur,1,13.298807,75.613352,"Maradi, Aldur Aldur",Forest Home Stay,1,1462
Haridwar,3,29.9265,78.1023,"Chandracharya Chowk, Ranipur More, Haridwar Haridwar",Hotel Madhuban,3,1687
Ganpatipule,1,17.157836,73.285951,"Near Bank of Maharashtra, Ganpati Pule, Ratnagiri",The Grand Konkan Resort,1,1981
Dwarika,3,22.239445,68.967843,"Hotel Bansi , Jodha Manek Road Near Dwarkadhish Temple",Hotel Bansi,3,1303
Amritsar,1,31.633987,74.872263,"124, City Centre",Hotel Raj Mahal,1,2099
Haridwar,3,29.988692,78.188965,71 Ganga vihar colony bhoopat wala Haridwar Rishikesh road Bhoopat Wala,The Urmi,3,2288
Guhagar,3,0,0,"kondwadi, Pathpanhale, Guhagar, Dist-Ratnagiri -415724",Shantai By the Lake,3,1266
Gangtok,1,27.342575,88.613142,"Doctor Bhandari Stop, Baluwakhani Gangtok",Hotel Tsolhamu,1,2159
Dhanaulti,1,0,0,DISTRICT TEHRI GARHWAL.22 KM FROM MUSSOORIE  AND 2 KM BEFORE DHANOLTI ON MUSSOORIE DHANOLTI HIGHWAY Tehri Garhwal,Green Forest Resorts Dhanaulti,1,1441
Gulmarg,3,34.047347,74.382274,Gulmarg   near Cable car Gulmarg,Pine View Resort,3,1418
Haridwar,1,29.946631,78.158658,"Near State Bank and Uco Bank, Narsingh Dham Temple",Hotel Vijay Laxmi,1,2091
